T,EV,AP,RH,EP
17.2046,53.8637,1010.4355,58.0484,464.0764
14.1422,54.6487,1014.7998,81.5092,458.0477
22.5408,48.0123,1016.5095,57.8287,457.1208
24.0829,58.2877,1011.8728,60.5097,446.3703
19.6153,63.4557,1014.2660,92.1111,456.7353
20.5254,48.6560,1019.4444,50.8297,456.6258
15.5449,34.5872,1005.5551,58.9272,463.7372
18.1088,46.3885,1016.2544,62.6576,458.1938
19.1041,49.4647,1016.7826,73.1853,453.1149
9.5532,34.5936,1021.0587,59.7416,478.4629
20.5579,45.9444,1010.3078,63.9920,456.8061
33.0032,77.7777,1007.0682,86.0939,428.7219
21.3724,57.0923,1018.8667,77.9806,441.5147
6.9102,43.1362,1019.7774,98.9809,479.4133
29.6417,75.8509,1004.2114,63.1777,433.9035
24.3527,57.5790,1010.2921,91.1301,442.3181
8.0374,46.6527,1009.6743,94.0926,474.6526
30.4144,65.3713,1007.9865,76.9567,429.9938
11.6205,38.5346,1011.4447,76.7083,468.9676
19.1417,45.6071,1009.1471,77.2534,450.9137
24.1528,64.3181,1020.5835,72.5126,444.3867
1.9778,25.9140,1022.8772,92.9642,499.6069
34.2641,81.4269,1007.8814,71.3937,423.9078
22.5391,61.8372,1019.6122,64.2075,450.4865
25.2582,65.0871,1012.7621,72.7548,440.5330
28.5887,63.8660,1008.8387,66.9933,437.9979
15.9347,43.8279,1007.9301,73.4889,467.3614
28.0498,59.2063,1015.2412,52.7154,434.3661
16.8603,61.6843,1021.9552,87.3465,461.5839
16.9734,55.7909,1019.6779,63.8653,465.1202
3.3962,36.8135,1024.0470,103.9736,488.9101
19.0570,62.9433,1010.0854,90.4968,449.6222
26.4215,76.0447,1015.8477,85.3770,432.1741
18.8261,50.5916,1013.7041,79.5880,457.4837
19.5715,49.6807,1024.2996,68.1454,458.4869
21.8191,57.8039,1016.5661,63.1619,455.2292
25.1945,73.7740,1013.6234,64.6586,438.4149
23.0491,51.8835,1013.5600,56.5540,445.8418
17.8794,42.1086,1014.1314,57.6870,458.3825
12.0980,42.6325,1012.8728,66.4797,475.8656
5.3118,28.7823,1017.0661,91.8950,488.3985
13.8654,49.2256,1024.0959,94.2685,466.8664
22.3118,53.4342,1008.9641,71.2634,450.3324
34.9516,78.4709,997.0522,65.5724,412.4232
23.3610,55.4434,1008.9469,73.4061,446.9401
11.6873,49.8303,1011.3976,92.4041,466.3031
24.0217,69.1180,999.7801,85.7995,445.6177
23.3679,53.0960,1006.7411,65.9065,450.3242
32.0189,75.4845,1015.8930,45.8867,436.1279
23.5940,62.5808,1002.1074,105.9140,440.1279
20.4457,49.9437,1015.6371,54.5199,459.0855
11.4172,44.9950,1013.0805,97.6644,472.9793
18.4643,53.2311,1003.5040,85.1645,455.2095
15.5982,42.3754,1018.9710,64.9167,472.5995
34.2981,65.5258,1005.9454,47.0183,426.7396
35.5278,66.8514,1006.8595,60.2826,418.7527
16.6882,57.6936,1005.4065,81.5411,460.9587
23.2392,80.9118,1011.4555,73.5997,448.4848
15.0821,43.5858,1022.2384,75.2774,467.4629
27.2813,66.7717,1012.8281,53.1678,434.3759
21.8650,64.1848,1003.8324,95.0151,438.2023
31.5568,71.2566,1007.7740,59.9141,423.9599
20.4231,42.4118,1016.5872,58.9833,460.6884
9.1813,32.2903,1013.4945,84.0477,472.5075
17.0075,46.2271,1019.1645,94.3385,457.5565
36.6035,72.4826,1001.5030,62.9518,415.2377
16.3601,51.0965,1016.7749,92.8223,455.6876
7.1781,29.3441,1017.0363,82.8915,483.5461
18.4207,57.5545,1018.9762,80.1085,460.5226
19.0539,46.4775,1018.9851,84.3119,452.2652
11.2622,45.6938,1020.0658,67.0188,476.7406
23.7614,53.6303,1018.3397,56.6445,453.7236
25.5595,73.9854,1009.7092,87.5924,431.1349
32.6140,77.6503,1011.6641,58.5562,422.4179
18.2015,48.9232,1012.6461,87.0628,465.3345
19.4947,47.8134,1015.3772,60.1622,465.4243
18.9534,42.4591,1018.9323,54.8259,452.9477
23.7296,65.9802,1008.7759,80.8685,443.4187
21.1225,40.3407,1018.5924,65.0798,461.2952
23.5951,49.6532,1016.1743,62.2282,446.8112
23.0862,56.9116,1013.2615,47.0418,446.5538
15.4857,37.0853,1018.3128,78.3807,470.3533
17.6454,53.4182,1014.9765,69.2784,455.6823
29.8924,63.8386,1010.9109,57.0848,428.9164
23.0731,65.9853,1015.9590,55.3849,449.1323
20.0185,52.1604,1014.5298,86.8919,446.8189
23.0424,59.8168,1013.9181,72.2099,446.0154
17.4731,51.1592,1015.2480,59.9445,458.3796
17.8535,45.9808,1014.0934,67.7950,464.6656
22.0666,55.2784,1011.5450,69.5533,446.1115
7.8698,27.5857,1013.7884,71.0592,472.4536
32.3369,71.9104,1016.0595,62.2133,432.6596
14.9689,55.0582,1008.1508,91.1269,460.1954
13.4473,49.7899,1021.4368,73.6415,471.0003
19.5578,53.7344,1022.0148,58.2440,457.7708
22.4340,51.7170,1013.0155,69.9256,450.8819
26.2238,68.7178,1017.8519,70.3679,440.4104
29.3043,80.3528,1006.6342,71.7562,420.5996
27.2764,67.1517,1009.3058,57.1818,437.7954
22.2057,48.9820,1022.4871,69.9614,455.8888
20.6666,53.5592,1008.7021,65.9183,448.3425
11.2395,45.3549,1009.9002,99.7675,474.6368
5.7876,31.1209,1015.3747,77.5141,486.3148
17.2118,48.0672,1018.1532,76.6381,463.5661
10.8094,40.2755,1029.6746,56.3193,478.3549
15.7521,49.8260,1012.3168,92.3318,459.5642
14.6567,53.1495,1016.3130,102.3490,460.7533
9.3816,39.3023,1022.4633,85.0339,468.8645
22.3506,48.8939,1013.5546,43.1952,454.1629
40.0278,77.1377,1001.4564,44.4769,418.9187
14.3686,41.9767,1017.5601,66.3868,464.8068
22.4979,58.9043,1008.8994,81.8072,447.5249
18.8110,52.8463,1006.9044,75.2257,461.7263
23.9614,54.7857,1007.7508,64.9067,444.1741
20.1643,52.9809,1006.6117,80.7081,449.6951
18.1449,46.7974,1014.6112,46.3184,465.0244
18.7240,48.4472,1017.1655,75.5973,464.7945
23.8187,56.1415,1016.2670,66.1388,445.5599
24.4299,70.8895,1021.6580,67.6474,435.5640
15.8755,48.3268,1017.1176,91.7526,457.0835
26.2883,67.8509,1007.1909,63.3999,439.2552
14.5469,41.0696,1017.4486,91.9715,468.7562
20.2548,56.2190,1016.7048,79.2505,458.1669
28.6072,63.1079,1008.7459,49.4530,432.7787
14.1578,49.3924,1015.4002,101.2279,465.3930
25.8660,61.1375,998.4208,65.2843,441.1751
29.1453,70.3422,1004.3534,77.7240,436.0866
4.4671,31.2821,1013.9049,93.2681,475.1097
26.9162,66.9605,1003.0623,56.2105,437.5008
20.2645,50.1958,1012.7023,82.3219,449.6319
22.1931,64.4825,1004.6420,84.6262,435.9554
15.6751,35.6746,1009.6480,72.5537,470.0630
17.2100,42.2125,1016.4342,74.6132,455.4903
16.1183,31.1298,1019.1359,62.9985,465.7488
12.5887,48.2093,1009.7942,70.1275,469.2598
28.6132,72.4994,1008.7159,62.3461,439.3567
23.3959,49.0210,1013.8742,56.7724,453.7408
29.0521,66.3067,1006.2614,61.3757,436.5179
20.2051,59.1971,1016.4130,84.3949,449.9729
29.7239,63.0265,1005.4285,51.2767,436.0212
24.9779,52.4399,1014.8573,64.6972,445.1571
14.0351,39.2368,1012.7765,82.9243,465.3865
13.0590,40.4665,1016.6983,55.3363,474.2028
13.2376,33.4771,1020.0848,71.4837,462.6337
20.8677,41.2720,1011.1506,69.0834,450.5418
33.3430,66.4110,1014.3168,49.2246,421.9745
1.9419,13.0747,1021.3256,79.9773,505.8761
21.0217,53.0000,1013.0574,71.2547,462.4693
22.7808,56.6762,1010.5954,64.7953,443.6539
17.9693,61.1419,1017.3096,73.8153,460.5009
37.1369,77.9332,1001.0545,65.3028,419.1393
19.1398,43.4053,1015.1990,49.4203,466.8050
11.0617,36.2423,1016.5979,77.1866,470.7572
17.9854,43.4162,1019.5271,56.6650,472.3089
28.9798,62.6899,1014.5905,62.9771,437.1609
29.2027,65.4976,1011.8799,39.6762,435.1666
21.0367,44.9020,1012.9323,57.9029,455.5017
23.6805,61.7341,1020.1251,97.4702,434.9965
2.5490,24.6855,1017.6932,67.5422,494.7756
23.6450,55.6013,1006.8720,84.8718,444.0859
15.2433,37.8339,1022.1956,83.7595,461.7433
10.3733,46.0824,1015.5512,97.5961,473.2726
23.6714,54.5649,1011.7649,69.7208,451.4729
4.9925,18.4233,1021.9773,83.5485,475.9099
24.0145,70.2483,1011.3129,73.5059,443.6111
22.1247,57.8710,1018.8527,79.0743,455.4248
19.4944,45.0401,1019.4817,54.4640,456.4913
31.9402,66.9300,1008.4268,64.1068,431.4885
28.2529,54.1460,1008.1957,54.9217,436.8658
17.5618,49.7818,1013.1607,71.1544,456.2739
15.5893,51.8825,1010.5243,87.0569,462.5297
26.1672,72.2176,1010.0969,75.4347,437.6312
13.1724,52.8579,1017.1565,72.1231,470.9381
13.2747,47.0456,1024.5184,78.1233,466.7991
12.6757,36.1855,1010.4815,90.6633,471.0688
5.1267,42.6704,1023.1448,87.8339,491.1517
26.0716,56.2388,1011.2507,66.9902,442.0886
20.3741,62.5133,1014.5221,65.7870,458.7899
27.9317,62.0384,1008.9080,28.3100,436.5024
16.0673,45.9833,1012.2574,80.4088,472.6829
22.4594,65.6593,1008.3928,59.3217,448.6808
15.5715,51.7492,1011.9063,57.9161,464.8860
31.6023,83.0493,1010.6687,67.6291,420.2619
20.4597,53.0154,1010.2913,60.9293,451.3830
31.2104,69.7293,1009.2050,77.8716,428.6450
28.7322,72.9695,1011.0172,72.0400,432.5471
22.5388,62.1474,1011.5522,81.1309,449.3889
18.6808,53.1363,1001.6744,79.2849,454.4784
20.7722,58.3034,1012.9796,69.7841,453.9128
27.8861,59.6100,1010.7620,55.6080,441.9915
20.0994,54.0499,1014.3908,67.6059,444.2062
12.8817,42.4495,1023.4368,56.9154,470.9921
7.8598,36.2709,1013.8716,89.2336,482.4993
19.1039,55.5608,1008.3130,67.9798,466.7423
30.6540,65.3860,1005.1410,57.3316,443.6936
22.5517,58.8506,1008.9048,61.2705,448.0594
17.6283,57.5998,1005.1085,73.9476,452.1044
14.6455,53.6049,1020.6805,76.7722,469.6947
31.6640,72.5888,1015.1746,54.5225,434.0848
14.1620,47.1373,1016.9055,85.6801,462.0567
25.9011,68.0486,1009.7277,81.2077,431.7326
16.0485,43.0267,1020.1481,72.4252,464.6793
-0.2631,0.6554,1019.2939,86.7277,506.7933
34.5099,67.9358,1015.9666,29.6751,428.0079
6.5495,25.4782,1011.1885,104.6226,479.0234
16.7924,54.8734,1008.7753,87.3377,455.2230
7.6074,24.7782,1015.9590,88.1053,482.7761
24.0797,64.0047,1010.0141,67.9906,454.8597
19.9806,56.3461,1014.5328,60.2646,461.0693
20.7110,47.2314,1014.3277,44.8722,458.0591
32.3725,60.3887,1012.4816,74.7778,425.7834
32.2146,63.7718,1009.5084,64.6329,433.0791
22.3364,49.0735,1007.4733,82.3451,446.7053
20.4008,49.9716,1008.3576,78.5827,454.0044
12.1846,42.5808,1016.5695,70.8432,472.7102
23.5377,58.6202,1016.0940,55.2112,450.6892
11.3943,60.9526,1008.5615,93.0158,466.8022
21.2689,56.7989,1014.1589,69.7425,447.9820
16.4232,44.7019,1014.9607,73.4544,461.1906
24.6494,55.1660,1012.5208,58.7195,453.1731
22.4421,53.3725,1013.2416,58.6502,456.2166
-0.7119,36.4943,1027.2485,85.3319,499.4831
8.3173,38.9354,1017.5254,98.2028,465.1177
16.4975,61.1138,1022.4737,82.1198,462.6705
20.6203,53.7499,1014.5368,71.8876,462.0996
16.9579,48.4210,1019.4218,69.8882,458.5932
16.9787,57.0875,1007.7858,83.2558,457.2883
20.8506,55.2716,1007.2700,73.4027,459.4899
11.1183,43.1874,1017.6078,78.6682,474.2569
20.1591,64.4063,1014.7928,77.1303,456.8575
13.5823,61.2880,1006.1858,77.2345,463.0805
23.4179,54.7151,1011.5108,59.3749,443.4628
21.6741,55.5717,1017.0958,75.1489,452.2021
24.8485,73.6903,1010.4564,71.0629,434.3069
8.6869,50.0835,1023.3122,83.9854,476.3669
22.4513,59.4560,1016.7097,49.2756,448.8826
27.7093,69.9559,1015.6394,67.5573,440.3032
22.2481,66.5939,1017.5256,50.1520,449.3059
14.6568,49.4565,1010.3646,87.1268,468.0556
19.1953,46.5942,1015.9245,63.3478,458.7622
15.9535,34.1875,1011.1711,64.6533,461.4535
9.9602,35.9832,1011.7102,80.9771,479.0512
10.3114,43.3193,1017.8501,104.1739,470.5778
24.4581,55.0930,1003.0404,53.3184,456.6245
39.5443,94.9686,998.9336,57.4404,412.0216
22.5772,58.8172,1013.1435,85.4849,447.9059
23.5413,69.7905,1007.2588,88.4204,449.8107
29.1998,65.6429,1009.9482,78.0645,430.6209
21.0847,49.5791,1013.9777,59.5493,450.3356
23.0815,46.4698,1010.3646,61.3743,451.0284
24.1607,54.9653,1015.7020,53.9179,446.0479
22.4350,61.8182,1022.6933,68.1921,449.2477
18.5014,51.2954,1016.8456,79.5624,456.6736
16.1806,56.7086,1015.6334,81.9957,453.7649
12.3164,46.4394,1004.9759,98.5989,465.9303
16.3123,55.3925,1019.5613,89.8623,463.1040
33.1110,77.2970,1008.1297,62.4080,429.7243
15.8782,54.8597,1005.9607,84.2288,461.6948
19.2567,61.2743,1015.8849,74.9306,451.5389
7.4551,46.2342,1021.1158,82.5084,482.8918
37.5655,88.2009,1000.8612,65.3407,420.9718
23.2522,59.8137,1004.6438,64.1367,449.8999
24.2120,62.2496,1007.1297,82.2929,450.0960
27.3688,58.4897,1007.4996,61.5698,440.5468
-0.1815,34.4120,1024.1118,100.1479,493.3876
35.4266,70.0852,1020.5345,58.3234,415.3485
27.7469,60.5902,1013.0028,41.1500,454.5708
28.8803,60.7360,999.2346,77.1862,432.1018
24.6386,70.9216,1012.8752,80.3444,438.5486
25.6279,67.8458,1012.8525,71.7369,444.2980
22.3013,58.5487,1007.2533,85.6491,445.6147
-4.2328,22.1230,1018.8670,108.8166,507.4980
15.2750,58.0837,1016.8794,100.8465,460.1004
25.9461,66.6709,1011.9924,54.7202,438.2162
16.4573,53.9758,1012.9925,62.0776,467.1669
23.5100,59.9030,1016.3467,65.5196,445.8299
16.9728,44.7303,1021.4572,65.0215,466.3309
15.8071,39.1631,1021.7776,60.2600,466.7123
22.3812,54.2526,1012.2901,70.7680,446.8310
23.9540,61.6825,1012.0047,62.9171,440.4383
20.9984,49.3501,1014.5486,80.5252,450.5018
24.0213,50.6027,1017.8129,73.1611,436.9524
20.2352,54.9884,1005.9213,69.9995,455.5921
16.9038,48.2269,1020.7931,66.2109,463.9129
17.2033,58.2728,1007.7123,100.9501,456.1114
22.8656,59.8690,1011.4929,74.6581,444.5855
18.1246,59.9332,1015.8261,93.2305,460.4959
24.1359,73.1147,1003.6617,84.8019,438.4334
15.2958,57.5603,1012.3923,85.7637,464.4026
28.1030,63.7568,1013.1076,55.3736,440.6882
8.7818,31.6654,1015.3060,65.7639,485.4169
24.7792,65.9158,1012.5125,67.9706,440.0713
23.4979,61.7737,1014.7010,60.8800,453.9727
24.6992,63.4420,1011.5086,62.3698,446.2000
11.2273,32.6340,1023.4985,88.8108,473.8696
21.6455,52.0776,1010.5006,64.3834,451.1601
19.3054,58.1699,1013.4044,66.7430,450.4317
26.9443,74.2906,1009.2100,66.9225,430.3724
10.2102,38.9916,1010.7316,67.7947,489.9154
12.9525,49.8401,1009.5095,89.0750,468.2115
13.7214,42.8700,1008.8910,81.0496,459.2100
23.9238,61.6539,1010.2512,89.2248,435.5779
33.5659,76.7693,1008.0613,77.3546,420.1925
19.8273,54.7501,1020.3056,60.7631,455.7659
18.2048,45.7779,1014.8525,75.4346,459.5813
23.5547,69.7444,1023.9953,53.5258,449.9207
30.8725,71.8259,1004.7159,69.4955,429.5310
17.3960,44.2905,1014.9629,69.4578,468.7632
11.4603,50.8889,1013.0258,92.4073,467.7328
17.6642,64.7647,1009.5863,85.3483,458.7914
19.8416,50.2079,1014.8291,71.2310,453.6944
22.9981,67.6720,1006.6212,97.9916,443.4806
17.9201,43.9136,1014.0156,80.1127,460.1099
3.0956,40.7085,1014.7637,89.2960,489.0007
23.9647,66.4968,1010.8446,81.7589,435.2731
26.8187,61.1991,1003.7680,72.4035,447.2234
22.1105,52.0589,1020.0878,91.8825,445.5100
14.1015,41.9725,1004.7429,80.2390,467.1325
14.8541,44.0622,1018.0200,79.9388,468.7213
26.2264,46.5596,1016.0843,61.2117,443.3482
26.0737,69.0807,1006.1666,74.8761,437.6261
21.3114,62.7917,1015.9584,73.3526,458.7545
27.2398,64.9316,1006.0143,76.6297,434.0168
22.9083,54.0515,1014.6371,51.5679,450.0200
9.5978,36.1334,1017.9576,82.1875,485.5005
16.6902,40.6531,1012.6796,79.5647,458.3606
15.8009,56.4211,1009.8446,106.1479,454.8442
18.1785,56.6482,1008.3780,83.9307,450.0675
26.5261,67.0782,1019.9456,55.6418,440.3723
28.1597,71.7478,1007.6045,85.3144,433.8656
6.3882,33.3790,1015.4302,71.3627,484.0528
10.6687,53.2096,1018.5187,73.1788,470.5166
28.5170,73.4452,1008.7852,77.1694,426.3178
24.3876,61.0597,1008.4725,70.5837,452.2335
30.0925,68.5280,1016.1538,48.4778,430.6393
14.6484,51.7919,1019.5142,79.1438,461.3361
28.5925,68.8817,1015.3298,50.3563,436.0177
17.3230,48.5018,1003.1597,70.4991,465.0308
7.5791,41.7398,1026.4954,91.9897,479.2147
18.9235,45.7399,1019.2848,64.7553,458.1670
12.2965,52.5619,1018.1280,66.4605,466.4881
12.8552,38.4022,1015.5630,78.6057,471.3209
18.8575,49.3358,1009.3805,52.0206,461.0992
29.1009,78.5569,1007.9976,45.1072,431.5843
8.1502,40.8173,1023.0907,85.0159,479.2383
10.3318,31.5064,1024.3523,82.9545,481.3749
10.2951,40.4868,1016.2438,66.3159,475.3296
11.7882,40.6863,1019.3178,73.0723,476.8700
11.8421,42.9795,1017.3569,110.0719,475.2361
20.2079,46.8115,1021.0468,54.2786,455.1386
2.4073,30.2307,1021.0907,89.6467,492.0750
25.6828,65.6504,1010.4479,78.0250,438.8634
20.3538,62.7546,1016.4272,82.4473,447.4101
25.6829,54.5838,1006.6823,47.9565,450.2174
24.8721,57.8929,1002.4588,73.9815,443.4302
16.7753,46.1773,1014.9982,69.0146,460.5285
10.0494,35.9516,1015.7351,90.5369,474.8785
16.5119,49.0102,1017.0538,82.7920,469.9634
13.6798,30.0487,1022.3764,74.9491,473.0496
26.3393,77.8693,1002.8604,83.1682,436.8564
21.1300,72.4720,1014.5496,71.4027,450.6419
23.8455,63.3879,1007.6652,77.5361,446.8957
19.2503,63.2241,1012.7939,63.4993,460.8688
22.9070,66.1422,1012.1525,81.3389,454.2733
36.7955,84.7904,1005.5812,77.3928,413.3081
23.5952,61.9579,1019.7261,93.4498,445.1255
27.2663,69.5730,1017.0966,92.2296,435.6004
24.4816,63.0526,1006.9120,50.1812,444.7481
21.4796,57.6267,1014.8104,79.2403,449.2119
4.4892,40.7553,1022.0244,109.7741,476.5024
4.5755,29.6174,1023.7608,90.5286,486.5471
17.2981,48.1321,1015.3120,57.7614,453.9861
29.2226,64.5699,1014.1620,47.9872,441.2528
18.1093,64.3256,1022.3704,89.0784,453.7920
28.3654,60.8605,1021.0561,31.1960,437.6952
14.1758,47.6445,1021.9179,72.3333,463.1933
16.8508,64.1432,1010.3320,76.5757,454.0255
19.3491,53.5293,1015.9941,70.1483,454.6222
22.8175,68.1030,1009.4754,92.8724,442.0380
18.1618,49.0959,1015.9653,79.5308,461.9967
17.8014,44.0046,1016.7254,83.3137,456.9344
22.6416,62.6800,1015.0445,81.1316,448.5640
22.1912,59.1109,1021.5281,46.9185,454.5094
17.1963,58.1928,1013.5484,84.3906,461.3158
18.5534,51.8102,1018.0916,84.1179,460.0703
27.1571,56.1841,1016.1308,54.3106,438.1300
9.2719,35.0707,1022.0240,88.6013,479.3769
28.7619,70.9135,1012.1460,60.5647,431.4635
22.4790,48.2239,1004.5338,42.8150,444.0696
19.9126,52.1387,1013.3132,87.0422,457.9929
11.9011,40.9207,1021.2389,88.8011,473.8792
9.3683,48.9807,1020.9526,76.6790,484.4267
16.5729,58.2613,1007.6609,72.9261,458.2835
23.5208,57.4590,1010.5696,47.0879,450.7421
14.5398,51.6874,1013.2772,78.7067,462.7145
11.6303,58.3306,1015.3059,98.7297,468.2255
32.0804,74.8919,1000.4880,47.5879,430.8012
20.3713,52.9202,1014.5158,73.2798,449.0761
14.2294,50.7944,1024.0968,71.2260,470.6675
21.4130,48.8536,1008.0024,46.8217,448.6531
28.0402,69.1798,1013.6424,75.0397,439.2692
9.1520,45.9866,1017.8646,85.4569,472.1875
11.1088,42.2229,1012.4199,96.7192,465.4476
25.7100,66.0601,1004.9651,66.6545,446.8022
23.4646,62.7948,1011.5159,65.2080,442.0953
18.8734,45.6696,1009.0574,87.3429,454.1212
6.8845,31.2930,1015.9165,72.0268,481.5912
15.8009,45.4568,1015.1582,65.4031,464.0082
13.2174,56.3476,1018.7290,82.9645,460.7142
23.9335,55.2060,1008.3481,39.7675,452.2210
23.0974,62.6248,1011.1769,56.9782,447.8599
24.7324,72.7869,1017.1310,73.3101,440.4186
8.8164,43.4042,1019.9854,104.9322,479.4848
27.7016,72.1465,1005.6831,67.7649,436.9035
9.6246,40.5150,1022.0411,95.2087,481.3038
19.6774,41.8049,1009.4925,70.0868,461.2239
29.7898,72.3006,1001.9491,90.0007,425.5256
5.6827,41.9450,1018.9198,93.5949,480.4057
20.3562,67.1441,1020.5096,63.5928,453.4672
16.5629,30.6216,1011.4441,68.2921,461.3861
28.4172,59.4507,1013.4337,41.0871,437.9765
18.1113,49.9298,1021.0861,82.2378,447.5606
30.0493,63.4519,1002.9585,69.0408,431.9809
24.8607,72.9688,1015.7737,61.3730,439.2414
20.8001,50.4104,996.2862,57.5039,451.6945
20.1633,56.8176,1011.5817,87.1858,447.9282
9.2597,39.1779,1033.0637,72.9157,491.1387
25.2710,58.5524,1009.8487,68.3963,441.7445
9.3830,32.6480,1022.8176,76.4696,477.1902
19.9149,55.4760,1023.7699,78.0127,454.4369
18.0735,54.0937,1015.3035,82.2167,460.5517
15.4511,45.1403,1006.1260,80.2408,456.2646
25.5521,67.2548,1002.4174,81.9401,434.8026
26.7753,65.0478,1008.1070,75.4467,435.6316
18.0371,54.4283,1012.8250,86.1989,450.7789
26.1154,64.0158,1014.4427,77.1270,444.4793
17.5044,49.2814,1017.3933,68.7582,451.2256
25.7005,56.3665,1011.0410,57.0456,446.3593
12.6762,46.5967,1026.9536,63.5118,472.0545
19.6443,50.5670,1009.3080,73.1690,459.6158
11.8501,47.7409,1018.5348,78.8006,464.4858
15.8588,43.9191,1013.0081,57.6851,464.4274
21.1656,58.3105,1013.7620,62.0726,445.8568
28.0872,51.3782,1012.7574,62.9378,440.8537
13.9434,41.2704,1020.3898,51.8898,474.4710
16.6864,63.2139,1015.7396,83.0605,454.3747
13.2186,37.9082,1020.5482,75.3492,468.0746
12.4179,37.3639,1012.6464,70.8911,473.6609
42.3900,102.8412,1003.6607,65.0119,408.0367
14.2199,44.9170,1016.8778,67.9416,463.5513
9.3857,42.6718,1020.1301,84.7380,469.1107
9.1613,42.5809,1024.1201,84.9608,480.9110
11.9029,46.9279,1011.0113,80.4376,463.3766
10.8733,36.0361,1013.0612,92.7460,472.2107
17.6548,61.5749,1006.2337,90.1711,453.3306
13.9934,46.1932,1005.1943,81.0521,467.0146
18.0470,52.8460,1009.1339,67.4988,461.4130
31.0272,72.5979,1006.2253,60.6857,430.4430
23.5109,61.0965,1011.5232,67.6849,450.7393
3.2094,20.6051,1019.6230,83.5792,491.2895
31.5220,68.7816,1004.1136,66.9956,432.6854
16.3557,48.0178,1018.7319,62.9977,459.4082
20.7418,67.6858,1005.3917,61.0069,461.3593
29.8662,65.3536,1008.5785,67.6502,435.4375
27.8252,64.4427,1011.4674,64.7015,440.2485
12.0234,51.1371,1023.1791,97.3132,456.8261
24.1782,62.6653,1017.5609,74.5845,439.0201
16.4956,51.7792,1022.9610,81.0657,462.4803
24.2883,56.8894,1013.3492,46.6819,452.3019
16.8474,50.6598,1011.2785,61.5042,460.3065
13.7633,50.6815,1014.2936,83.7767,463.4139
25.1993,59.3595,1021.6365,71.9995,434.9534
13.0021,33.4800,1012.6621,77.4336,471.8345
28.2397,70.8825,1009.1739,63.6830,428.1478
14.3411,43.8268,1017.3526,93.5436,463.3962
5.0694,36.8847,1020.9098,91.8533,477.0452
18.9768,56.1442,1018.7977,90.5672,453.4797
11.0911,52.4222,1015.9954,60.4680,468.6847
22.7596,57.8790,1012.3164,65.8191,443.6787
12.1477,38.0554,1020.9780,67.4214,477.0005
5.0787,29.1374,1020.7012,87.3324,485.7439
28.7557,62.0122,1012.3708,70.8699,441.8415
16.0429,46.7659,1014.2680,71.5463,465.3553
21.9807,42.4782,1007.8329,61.4371,458.5363
26.6465,56.3000,1007.5117,64.2870,438.6229
25.0777,69.5312,1017.5921,68.3713,439.0373
14.9338,59.6345,1013.2343,84.3712,455.7102
16.3771,40.8482,1012.9443,64.8504,468.2571
15.5422,47.8929,1010.4733,78.1125,457.8357
23.3993,47.3119,1012.8121,53.4954,450.6739
-0.2426,30.0205,1028.1319,100.9523,493.9680
22.0890,55.0200,1005.1108,58.0733,457.9862
21.0775,48.4352,1012.0416,57.9573,452.5678
26.5130,45.3448,1002.6902,55.7223,441.5707
24.3664,69.4478,1004.4260,80.4878,444.0772
17.0409,54.5165,1018.1364,82.5885,450.4274
6.4371,33.8484,1022.4045,63.7070,478.4160
19.2792,45.9529,1018.7915,42.1809,456.7574
5.4066,39.4468,1011.9879,87.3001,483.0599
29.3188,58.8883,1006.8176,72.4429,435.4649
26.9985,61.8915,1009.6883,62.4428,444.5761
33.8955,77.5495,1012.3431,62.2646,422.3893
12.4212,41.6968,1018.4127,86.2299,473.6111
16.5092,46.6174,1015.0859,68.3092,459.4823
10.3966,50.4905,1021.3006,74.3958,478.9857
13.7046,21.8418,1018.3324,49.0459,476.4408
28.8161,76.5583,1013.1407,62.4959,436.6151
24.1922,54.9405,1009.4509,72.7014,458.1378
18.1942,54.5114,1013.8653,75.1549,447.8455
22.7587,54.2322,1008.8499,89.2769,448.7085
5.8524,33.9744,1023.1531,96.2222,482.4926
23.8684,50.5992,1003.7679,79.7892,436.9031
