ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2451469,50418,2451529,91765,6693063,803273,7083,4486893,5994227,1886371,5170,1028980,776,37,19,7,1362,29530425,75,83.00,84.66,32.17,3936.75,2412.75,6225.00,6349.50,72.38,0.00,1841.25,2412.75,2485.13,4254.00,4326.38,-3812.25
2451291,65386,2451303,271502,10859279,901975,2271,1384614,10334235,1186416,3102,3440198,1363,38,20,9,765,28786191,97,94.58,174.97,85.73,8656.28,8315.81,9174.26,16972.09,294.37,3409.48,6618.31,4906.33,5200.70,11524.64,11819.01,-4267.93
2451363,74532,2451440,133378,3858859,400814,5522,5355830,3858859,400814,5522,5355830,343,26,2,20,445,39036243,21,94.09,132.66,26.53,2228.73,557.13,1975.89,2785.86,22.28,0.00,891.45,557.13,579.41,1448.58,1470.86,-1418.76
2451526,68474,2451635,58555,6266195,133998,4554,3023557,1488513,1694673,1366,4011569,2762,7,14,3,159,16568179,63,21.09,24.25,23.03,76.86,1450.89,1328.67,1527.75,14.50,0.00,549.99,1450.89,1465.39,2000.88,2015.38,122.22
2451445,5657,2451526,263953,4085124,855571,6465,184912,3538533,630896,7100,2640394,1219,37,5,6,720,9006906,6,66.00,104.28,39.62,387.96,237.72,396.00,625.68,16.64,0.00,131.34,237.72,254.36,369.06,385.70,-158.28
2451535,58464,2451617,162727,4284076,329462,895,418728,10495377,559197,6980,5092813,2503,7,14,15,76,34500956,84,21.47,57.75,28.29,2474.64,2376.36,1803.48,4851.00,11.16,1259.47,1697.64,1116.89,1128.05,2814.53,2825.69,-686.59
2452175,37054,2452200,15279,8277562,1364197,2832,151514,9007168,1359898,5819,2005254,767,21,1,13,385,45369904,21,81.86,243.12,4.86,5003.46,102.06,1719.06,5105.52,2.04,0.00,714.63,102.06,104.10,816.69,818.73,-1617.00
2452214,10146,2452301,274261,4880539,95738,6937,157336,3214956,371592,1686,4376085,83,27,17,18,1339,13220013,73,16.63,22.78,7.97,1081.13,581.81,1213.99,1662.94,17.45,0.00,82.49,581.81,599.26,664.30,681.75,-632.18
2452423,33087,2452497,107166,10737596,36121,693,4634065,5048347,116543,6887,2840259,1389,33,14,20,366,11654381,61,77.32,124.48,64.72,3645.36,3947.92,4716.52,7593.28,355.31,0.00,2429.63,3947.92,4303.23,6377.55,6732.86,-768.60
2452596,44963,2452637,198585,9380716,154142,368,4654241,6625929,699626,2519,5040745,2919,31,1,5,282,55199162,48,57.44,72.94,47.41,1225.44,2275.68,2757.12,3501.12,0.00,0.00,560.16,2275.68,2275.68,2835.84,2835.84,-481.44
2452310,16035,2452413,156729,1586590,727934,925,4988316,10417919,1735350,2042,5868186,679,1,13,16,1219,51235191,63,95.44,187.06,101.01,5421.15,6363.63,6012.72,11784.78,381.81,0.00,4831.47,6363.63,6745.44,11195.10,11576.91,350.91
2451155,7941,2451255,57532,3266606,1364316,2826,2081336,10686131,509696,3266,4500976,2521,43,13,6,932,1253335,79,90.13,136.09,0.00,10751.11,0.00,7120.27,10751.11,0.00,0.00,966.96,0.00,0.00,966.96,966.96,-7120.27
2451507,77066,2451519,145063,3999743,97869,1948,1249227,6196749,894355,3511,3237637,2284,52,13,8,1383,4531084,14,60.95,171.26,85.63,1198.82,1198.82,853.30,2397.64,0.00,0.00,910.98,1198.82,1198.82,2109.80,2109.80,345.52
2451927,62339,2451994,70299,567475,976487,1499,3220464,10728335,1368797,5453,2585665,1253,45,19,12,678,39449313,25,37.57,110.08,12.10,2449.50,302.50,939.25,2752.00,15.12,0.00,247.50,302.50,317.62,550.00,565.12,-636.75
2452490,62795,2452608,227856,3721081,469680,679,31678,7005173,518680,6722,2596121,2232,45,17,11,918,34839128,37,14.90,26.82,8.04,694.86,297.48,551.30,992.34,11.89,0.00,347.06,297.48,309.37,644.54,656.43,-253.82
2451083,32052,2451188,164815,6604971,786883,1148,3988213,3978790,212569,3455,671320,2278,1,7,17,1194,20111954,31,75.10,91.62,14.65,2386.07,454.15,2328.10,2840.22,9.08,0.00,56.73,454.15,463.23,510.88,519.96,-1873.95
2451794,73238,2451880,298112,7370429,1183970,5511,1480652,8177973,644899,1722,3111263,638,31,11,3,355,1723601,1,22.76,43.92,2.19,41.73,2.19,22.76,43.92,0.15,0.00,10.54,2.19,2.34,12.73,12.88,-20.57
2450919,60349,2450996,126962,8177159,1298369,6779,1700789,11886168,1590603,2819,1065629,1070,38,16,16,49,50785453,87,91.68,191.61,57.48,11669.31,5000.76,7976.16,16670.07,250.03,0.00,5501.01,5000.76,5250.79,10501.77,10751.80,-2975.40
2451532,43003,2451577,118268,8862188,1611647,306,5302565,642523,1198788,5695,5072754,1309,38,9,6,743,51090366,30,51.71,106.00,10.60,2862.00,318.00,1551.30,3180.00,15.90,0.00,222.60,318.00,333.90,540.60,556.50,-1233.30
2452587,44178,2452679,102613,4302907,499813,7119,1408825,3230440,690454,343,3550049,2568,43,1,3,978,21284916,85,73.96,88.75,38.16,4300.15,3243.60,6286.60,7543.75,227.05,0.00,1281.80,3243.60,3470.65,4525.40,4752.45,-3043.00
2452585,28987,2452617,126715,8703064,1253865,4666,2469067,3496484,1825665,5823,4673424,261,45,8,20,1072,1375445,52,44.85,117.50,105.75,611.00,5499.00,2332.20,6110.00,439.92,0.00,671.84,5499.00,5938.92,6170.84,6610.76,3166.80
2451012,50907,2451075,93349,1959276,1169352,228,1742304,8122360,546269,1332,1453008,2140,2,3,6,1302,56103360,60,88.29,222.49,28.92,11614.20,1735.20,5297.40,13349.40,69.40,0.00,2803.20,1735.20,1804.60,4538.40,4607.80,-3562.20
2450999,69623,2451065,49186,3889159,1726385,3258,3796131,3166923,475691,7103,3499976,568,16,1,9,657,54530581,39,1.14,2.18,1.94,9.36,75.66,44.46,85.02,2.26,0.00,27.69,75.66,77.92,103.35,105.61,31.20
2451723,58038,2451827,101605,10807814,1233367,5320,204826,4230760,1674948,685,5895391,1295,8,2,9,716,38592917,25,10.47,18.74,16.67,51.75,416.75,261.75,468.50,29.17,0.00,163.75,416.75,445.92,580.50,609.67,155.00
2451128,44127,2451212,277243,2722675,1804600,6172,1357697,8467683,476170,2319,5709844,2060,52,7,5,1443,33505527,46,66.95,190.13,155.90,1574.58,7171.40,3079.70,8745.98,501.99,0.00,3235.64,7171.40,7673.39,10407.04,10909.03,4091.70
2452179,45391,2452294,285407,2082621,839924,3180,3764483,6787019,1768052,745,2351201,2543,37,6,3,1187,51508447,88,43.52,47.00,46.53,41.36,4094.64,3829.76,4136.00,286.62,0.00,1613.04,4094.64,4381.26,5707.68,5994.30,264.88
2451206,44742,2451228,149582,7997798,1683013,4228,4557796,7997798,1683013,4228,4557796,1250,38,19,12,305,35054025,44,56.18,153.93,96.97,2506.24,4266.68,2471.92,6772.92,213.33,0.00,2709.08,4266.68,4480.01,6975.76,7189.09,1794.76
2451559,75946,2451599,108275,7454838,1270440,4089,2127338,7410805,241218,6238,3368240,2210,8,6,6,1346,546643,70,30.54,55.27,54.71,39.20,3829.70,2137.80,3868.90,0.00,0.00,1160.60,3829.70,3829.70,4990.30,4990.30,1691.90
2452538,59129,2452593,116565,1062041,124208,3975,4855742,6394397,196465,2243,1914010,2407,25,6,10,921,54495017,17,93.34,210.01,119.70,1535.27,2034.90,1586.78,3570.17,142.44,0.00,999.60,2034.90,2177.34,3034.50,3176.94,448.12
2451344,56566,2451412,182380,8729696,1465197,1945,4719846,11087223,897077,1643,4512791,1166,43,19,10,201,1346258,68,36.94,46.17,42.01,282.88,2856.68,2511.92,3139.56,257.10,0.00,219.64,2856.68,3113.78,3076.32,3333.42,344.76
2451265,69624,2451344,147338,8702530,450127,3677,3479627,10938195,19595,1877,3204227,1052,16,14,11,121,36507233,2,25.31,66.31,62.33,7.96,124.66,50.62,132.62,9.97,0.00,45.08,124.66,134.63,169.74,179.71,74.04
2451522,17627,2451640,209020,1235257,407854,451,3106648,3583275,19159,2839,1601836,2290,7,5,11,77,14566928,39,27.58,55.98,19.03,1441.05,742.17,1075.62,2183.22,14.84,0.00,283.53,742.17,757.01,1025.70,1040.54,-333.45
2452180,72969,2452229,262967,3095827,753952,524,3989849,3369331,499379,2624,1870349,203,21,3,7,1331,46191448,79,36.41,60.07,7.80,4129.33,616.20,2876.39,4745.53,12.32,0.00,711.79,616.20,628.52,1327.99,1340.31,-2260.19
2452615,59526,2452617,143844,11356580,792425,2670,3032915,7674217,1172633,6403,2451048,2832,54,7,9,651,37064835,31,88.93,236.55,219.99,513.36,6819.69,2756.83,7333.05,503.29,1227.54,293.26,5592.15,6095.44,5885.41,6388.70,2835.32
2451322,5054,2451437,120028,791796,1528104,59,4824014,5179548,1194902,5385,2544540,187,49,6,2,1011,31262908,90,35.82,38.32,0.76,3380.40,68.40,3223.80,3448.80,5.47,0.00,448.20,68.40,73.87,516.60,522.07,-3155.40
2451096,70899,2451112,220850,8331878,1718998,871,3155544,818449,1508949,2410,5909530,1682,8,7,3,199,26538788,83,79.67,143.40,130.49,1071.53,10830.67,6612.61,11902.20,758.14,0.00,5355.99,10830.67,11588.81,16186.66,16944.80,4218.06
2451945,27673,2451962,201547,925029,1290062,3095,3810528,11452603,442905,4474,5141507,65,47,8,19,890,6411277,16,60.55,87.19,75.85,181.44,1213.60,968.80,1395.04,72.81,0.00,585.76,1213.60,1286.41,1799.36,1872.17,244.80
2452254,74418,2452316,105139,10802042,479670,4051,5858479,1033835,1099749,516,3094944,2513,39,4,14,31,47808378,7,12.67,30.40,25.23,36.19,176.61,88.69,212.80,3.53,0.00,12.74,176.61,180.14,189.35,192.88,87.92
2451779,44311,2451808,264161,4991051,1566987,5676,5517165,6618967,377990,6926,3874415,889,38,3,2,401,5044250,58,2.70,3.45,3.38,4.06,196.04,156.60,200.10,0.00,0.00,58.00,196.04,196.04,254.04,254.04,39.44
2451854,30495,2451905,269117,3206029,863618,4054,5305290,5697802,436641,2598,1415834,967,29,20,18,96,35776649,56,59.58,131.67,84.26,2654.96,4718.56,3336.48,7373.52,283.11,0.00,2212.00,4718.56,5001.67,6930.56,7213.67,1382.08
2451888,32015,2451973,1196,3395261,869637,5260,1782036,804378,285376,3211,3803187,578,49,7,2,1044,1593367,65,86.87,238.02,166.61,4641.65,10829.65,5646.55,15471.30,0.00,6497.79,0.00,4331.86,4331.86,4331.86,4331.86,-1314.69
2451522,41964,2451590,240902,6291692,1310249,4359,3998116,2438584,1413897,3293,3284250,1951,50,12,17,1455,15621287,82,53.18,154.75,12.38,11674.34,1015.16,4360.76,12689.50,0.00,0.00,5329.18,1015.16,1015.16,6344.34,6344.34,-3345.60
2451877,70921,2451968,272123,5434298,896,5094,4717292,1871787,256471,3933,3244931,560,1,2,9,196,1543418,92,85.83,195.69,170.25,2340.48,15663.00,7896.36,18003.48,156.63,0.00,2160.16,15663.00,15819.63,17823.16,17979.79,7766.64
2452552,16366,2452654,63007,7766589,609919,449,1891426,200589,739191,5063,1713640,1968,42,11,8,758,57233195,53,55.44,63.20,48.66,770.62,2578.98,2938.32,3349.60,154.73,0.00,1540.71,2578.98,2733.71,4119.69,4274.42,-359.34
2451305,51832,2451370,33194,6086118,1899296,6427,5473205,8291693,1731581,292,2483870,124,1,12,20,1361,2246608,42,81.12,90.04,24.31,2760.66,1021.02,3407.04,3781.68,81.68,0.00,869.40,1021.02,1102.70,1890.42,1972.10,-2386.02
2452234,66332,2452354,200897,3735081,5070,3059,1240248,4287785,666857,968,4430157,1761,15,12,1,1143,50626818,93,7.71,22.12,14.15,741.21,1315.95,717.03,2057.16,3.15,1210.67,966.27,105.28,108.43,1071.55,1074.70,-611.75
2452274,12681,2452303,218255,6008627,1428058,3489,4516520,5141325,1825019,413,527044,2985,1,2,13,911,46339269,30,8.53,20.64,14.44,186.00,433.20,255.90,619.20,17.32,0.00,117.60,433.20,450.52,550.80,568.12,177.30
2451045,13187,2451049,245014,827291,20682,473,3596264,6694230,602401,3190,5804581,2816,49,2,5,1035,1145066,47,40.92,82.24,4.11,3672.11,193.17,1923.24,3865.28,11.59,0.00,308.79,193.17,204.76,501.96,513.55,-1730.07
2452334,39906,2452364,158706,1781460,1391874,6735,1423196,5313383,1338336,1732,5289746,2527,30,7,5,643,48087618,99,40.71,67.98,61.86,605.88,6124.14,4030.29,6730.02,61.24,0.00,2355.21,6124.14,6185.38,8479.35,8540.59,2093.85
2450883,57319,2450943,216692,4147063,1823697,6731,1828165,4710100,1423905,3667,4736301,2618,7,7,12,1157,58066785,30,33.03,69.03,24.85,1325.40,745.50,990.90,2070.90,67.09,0.00,1035.30,745.50,812.59,1780.80,1847.89,-245.40
2451858,30721,2451877,36494,1332425,1043524,3423,5877722,2851408,1146122,2219,1938118,973,29,19,2,1018,48177087,98,93.16,231.96,120.61,10912.30,11819.78,9129.68,22732.08,472.79,0.00,6818.84,11819.78,12292.57,18638.62,19111.41,2690.10
2451073,48731,2451177,286244,7040974,1528230,3486,4127542,8475957,1624418,6910,242966,1388,20,4,5,126,41788651,17,24.15,56.51,50.29,105.74,854.93,410.55,960.67,8.54,0.00,105.57,854.93,863.47,960.50,969.04,444.38
2451084,72487,2451197,7004,11468436,1823365,2294,3274023,6904619,1579625,7163,1380845,799,2,8,12,1136,9362334,71,66.81,95.53,86.93,610.60,6172.03,4743.51,6782.63,129.61,3579.77,2102.31,2592.26,2721.87,4694.57,4824.18,-2151.25
2451136,48681,2451188,242630,1106457,1888603,6749,3476542,1524901,637072,580,1325126,1432,31,6,14,755,56626672,70,80.59,146.67,74.80,5030.90,5236.00,5641.30,10266.90,52.36,0.00,4722.20,5236.00,5288.36,9958.20,10010.56,-405.30
2451912,68893,2451987,24917,4979241,1214057,3626,452042,4003418,641676,396,2760012,2337,45,5,3,1361,17522640,50,40.69,59.40,25.54,1693.00,1277.00,2034.50,2970.00,12.77,0.00,89.00,1277.00,1289.77,1366.00,1378.77,-757.50
2452378,62301,2452493,21459,4882723,1313417,464,3727511,8802587,1115037,1546,5842993,919,33,1,8,682,42742163,97,14.61,27.75,5.55,2153.40,538.35,1417.17,2691.75,5.38,0.00,591.70,538.35,543.73,1130.05,1135.43,-878.82
2451128,71151,2451248,72422,5904754,261833,6559,106838,11264497,1068913,1722,548401,2671,1,10,17,1144,15294989,94,34.37,79.73,65.37,1349.84,6144.78,3230.78,7494.62,430.13,0.00,1798.22,6144.78,6574.91,7943.00,8373.13,2914.00
2451926,41805,2452033,243401,7957979,1229263,4194,5454325,1956079,1761395,3471,4460355,259,13,4,1,658,42288323,21,99.83,221.62,17.72,4281.90,372.12,2096.43,4654.02,0.33,368.39,186.06,3.73,4.06,189.79,190.12,-2092.70
2452312,75911,2452405,154386,5570238,1042894,3550,3755406,2014809,310287,3774,3335630,852,43,10,15,1347,36747156,49,62.34,183.90,130.56,2613.66,6397.44,3054.66,9011.10,14.71,4926.02,3333.96,1471.42,1486.13,4805.38,4820.09,-1583.24
2452328,15640,2452386,90231,11552035,1049240,1645,2521697,3703686,1183439,5312,1169717,1230,21,12,17,1322,55389644,13,54.45,132.31,124.37,103.22,1616.81,707.85,1720.03,112.04,371.86,240.76,1244.95,1356.99,1485.71,1597.75,537.10
2451977,14431,2452014,275205,6413974,990560,1193,5572626,5385498,243675,878,4795064,1381,15,11,18,78,47202985,2,85.15,222.24,137.78,168.92,275.56,170.30,444.48,19.28,0.00,111.12,275.56,294.84,386.68,405.96,105.26
2451518,35956,2451520,190172,3983518,747014,1710,1190453,6602010,1592798,2988,1638484,118,46,13,16,439,29341089,45,12.83,13.47,11.98,67.05,539.10,577.35,606.15,5.39,0.00,181.80,539.10,544.49,720.90,726.29,-38.25
2452587,54434,2452621,299403,10089297,1129444,4791,4543338,977003,1698286,5379,5148726,2713,3,7,2,977,52203911,91,15.21,36.80,9.20,2511.60,837.20,1384.11,3348.80,50.23,0.00,1172.08,837.20,887.43,2009.28,2059.51,-546.91
2452565,60087,2452607,196314,7294413,1310862,2064,5208113,8811332,1234646,6966,770615,1593,54,16,9,1495,20561901,89,29.36,59.30,55.14,370.24,4907.46,2613.04,5277.70,392.59,0.00,1952.66,4907.46,5300.05,6860.12,7252.71,2294.42
2452637,14491,2452665,72270,7029347,463327,4860,2358040,7415615,529425,3086,2473866,723,43,2,19,749,29889573,80,95.62,272.51,201.65,5668.80,16132.00,7649.60,21800.80,161.32,0.00,6321.60,16132.00,16293.32,22453.60,22614.92,8482.40
2451285,68507,2451364,124459,11044438,470653,5221,2361389,3180378,1651312,7140,2956108,1219,37,12,3,161,44770095,40,76.72,193.33,137.26,2242.80,5490.40,3068.80,7733.20,439.23,0.00,2010.40,5490.40,5929.63,7500.80,7940.03,2421.60
2451036,67369,2451043,24031,5482652,34022,4592,3517562,9927903,1635070,6872,4897442,1474,32,3,12,861,45089014,63,37.79,109.59,106.30,207.27,6696.90,2380.77,6904.17,200.90,0.00,2070.81,6696.90,6897.80,8767.71,8968.61,4316.13
2451148,37098,2451175,41372,7685426,1378883,6387,3892291,4752106,1264673,5203,2146307,2584,50,5,1,557,49019898,26,71.90,115.75,13.89,2648.36,361.14,1869.40,3009.50,7.25,119.17,1414.40,241.97,249.22,1656.37,1663.62,-1627.43
2451471,46697,2451529,284390,8114007,926742,2677,537012,3068392,1734721,1970,2950705,2588,32,9,3,1050,25024734,67,97.01,190.13,173.01,1147.04,11591.67,6499.67,12738.71,338.47,3129.75,3821.01,8461.92,8800.39,12282.93,12621.40,1962.25
2452045,42475,2452146,105569,5189549,1514946,5943,998540,3696966,1354797,1931,5410528,39,49,9,7,1338,49097729,18,61.23,145.11,40.63,1880.64,731.34,1102.14,2611.98,58.50,0.00,1305.90,731.34,789.84,2037.24,2095.74,-370.80
2452201,62126,2452308,37767,8970550,1199394,6191,2515388,1593003,972559,1026,2080623,2707,53,17,5,993,33091972,73,49.55,133.28,123.95,681.09,9048.35,3617.15,9729.44,271.45,0.00,4864.72,9048.35,9319.80,13913.07,14184.52,5431.20
2451131,67052,2451216,71222,8997178,1156626,2474,4156769,3623644,338358,360,1875008,2078,37,15,19,810,35361824,24,20.48,45.67,15.98,712.56,383.52,491.52,1096.08,23.01,0.00,328.80,383.52,406.53,712.32,735.33,-108.00
2451260,46436,2451262,17539,8006635,517810,538,5923713,3976776,149849,2838,2458013,2972,10,20,13,113,49972093,6,25.39,74.39,43.89,183.00,263.34,152.34,446.34,10.53,0.00,31.20,263.34,273.87,294.54,305.07,111.00
2452239,67479,2452333,81391,4138814,612733,5852,2781371,6613591,1237080,3128,455094,1505,9,1,8,682,26393187,48,6.06,9.93,0.89,433.92,42.72,290.88,476.64,1.28,0.00,180.96,42.72,44.00,223.68,224.96,-248.16
2452434,53510,2452460,230209,10302900,94206,4712,5157971,9218625,297292,5842,125948,279,7,19,5,271,58922503,76,7.64,15.20,2.88,936.32,218.88,580.64,1155.20,8.75,0.00,369.36,218.88,227.63,588.24,596.99,-361.76
2451213,35186,2451220,80836,8460663,806999,4088,4212824,711392,1665479,3385,893274,517,2,8,6,1384,284672,77,99.12,218.06,141.73,5877.41,10913.21,7632.24,16790.62,29.46,9931.02,1175.02,982.19,1011.65,2157.21,2186.67,-6650.05
2452591,25446,2452707,102243,5164857,892654,4804,304601,9497948,1601909,7098,4168495,1266,18,19,2,705,11454294,99,42.40,90.31,5.41,8405.10,535.59,4197.60,8940.69,26.77,0.00,2681.91,535.59,562.36,3217.50,3244.27,-3662.01
2451812,55779,2451926,268043,5122938,1352040,4342,5956291,2285809,255409,5197,5755899,1301,35,20,11,462,10432950,23,55.63,127.39,71.33,1289.38,1640.59,1279.49,2929.97,10.17,623.42,644.46,1017.17,1027.34,1661.63,1671.80,-262.32
2452129,41023,2452148,51617,3158186,1308515,2491,5416020,9711816,1595192,5501,4082230,1337,51,19,4,689,21306807,99,77.98,171.55,61.75,10870.20,6113.25,7720.02,16983.45,61.13,0.00,2037.42,6113.25,6174.38,8150.67,8211.80,-1606.77
2451683,41850,2451718,115997,7129816,213210,6204,1790398,3871788,1561489,2980,671174,1265,41,18,17,16,28780993,97,52.71,151.27,15.12,13206.55,1466.64,5112.87,14673.19,14.66,0.00,3667.57,1466.64,1481.30,5134.21,5148.87,-3646.23
2451800,65266,2451818,202187,5192603,1185633,5416,3506446,4452614,258786,1089,5602472,2987,14,20,3,926,59455141,58,10.34,14.78,8.12,386.28,470.96,599.72,857.24,32.96,0.00,342.78,470.96,503.92,813.74,846.70,-128.76
2452347,73403,2452356,152275,10980903,1005763,7070,3312377,10487789,1601699,2604,5431911,1950,45,11,9,647,8302696,53,22.12,63.70,21.02,2262.04,1114.06,1172.36,3376.10,57.93,389.92,134.62,724.14,782.07,858.76,916.69,-448.22
2451624,23852,2451698,106934,6131176,455243,910,654224,9532307,1754691,6425,1523739,2833,13,7,12,1117,53847894,95,67.72,127.31,54.74,6894.15,5200.30,6433.40,12094.45,71.76,4004.23,5441.60,1196.07,1267.83,6637.67,6709.43,-5237.33
2452592,37977,2452692,251167,7034426,1485990,6707,2929471,3915698,1467039,2563,767727,1639,25,4,16,868,1574130,71,13.31,15.04,10.07,352.87,714.97,945.01,1067.84,7.14,0.00,53.25,714.97,722.11,768.22,775.36,-230.04
2451578,45543,2451599,17621,6508301,68493,7085,5786830,5878337,1165588,3406,4136398,1015,43,8,8,388,25094773,56,37.23,64.03,21.77,2366.56,1219.12,2084.88,3585.68,73.14,0.00,788.48,1219.12,1292.26,2007.60,2080.74,-865.76
2452255,58011,2452295,279211,10775900,282736,2725,570361,8631970,1751956,822,2790858,1739,3,20,15,770,31649230,100,67.11,69.12,54.60,1452.00,5460.00,6711.00,6912.00,382.20,0.00,1382.00,5460.00,5842.20,6842.00,7224.20,-1251.00
2451192,19015,2451288,141586,8959408,1621075,7189,3184856,10040037,40590,6751,3141218,2113,38,20,18,456,54147634,24,27.27,63.81,19.78,1056.72,474.72,654.48,1531.44,0.00,0.00,107.04,474.72,474.72,581.76,581.76,-179.76
2451879,71972,2451997,118745,2676372,993500,2981,3510509,2676372,993500,2981,3510509,1,32,15,12,989,25022182,32,95.33,122.02,46.36,2421.12,1483.52,3050.56,3904.64,14.83,0.00,1912.96,1483.52,1498.35,3396.48,3411.31,-1567.04
2451104,21958,2451207,129898,193043,1733425,7054,4376683,5407495,877297,6723,5782752,992,50,20,8,1136,47944761,8,44.69,84.91,10.18,597.84,81.44,357.52,679.28,4.07,0.00,13.52,81.44,85.51,94.96,99.03,-276.08
2452202,28790,2452232,265967,9339483,1696522,6361,683400,1609057,517896,117,3141956,787,47,12,8,1417,40521692,60,28.97,86.04,23.23,3768.60,1393.80,1738.20,5162.40,111.50,0.00,1858.20,1393.80,1505.30,3252.00,3363.50,-344.40
2451446,58368,2451546,23092,2118532,1555860,2788,2234963,3941093,387776,4547,5078675,1792,19,7,12,1297,55177931,23,50.58,127.96,49.90,1795.38,1147.70,1163.34,2943.08,68.86,0.00,764.98,1147.70,1216.56,1912.68,1981.54,-15.64
2452222,66677,2452303,175655,11596337,303275,260,4116798,11596337,303275,260,4116798,2759,47,4,9,1001,5312269,3,73.64,78.05,72.58,16.41,217.74,220.92,234.15,8.70,0.00,114.72,217.74,226.44,332.46,341.16,-3.18
2451169,44155,2451241,134156,11539217,12124,3878,1401585,2500043,419508,4753,3540507,8,2,5,5,358,40127715,60,96.53,244.22,107.45,8206.20,6447.00,5791.80,14653.20,580.23,0.00,3663.00,6447.00,7027.23,10110.00,10690.23,655.20
2452496,30584,2452547,9081,11713440,1512681,1169,4913657,4653237,479783,7121,1158809,573,18,13,16,272,3812989,46,13.29,19.00,1.90,786.60,87.40,611.34,874.00,6.11,0.00,314.64,87.40,93.51,402.04,408.15,-523.94
2452178,41176,2452268,250061,558064,1425550,5036,3587722,8692235,119462,227,1110913,1691,51,12,18,451,42158154,4,90.83,134.42,25.53,435.56,102.12,363.32,537.68,1.02,0.00,96.76,102.12,103.14,198.88,199.90,-261.20
2451981,66194,2452046,129809,4623150,719237,124,5537458,6653795,282599,5366,4412300,1911,27,10,17,1011,37864317,82,38.12,51.08,21.96,2387.84,1800.72,3125.84,4188.56,54.02,0.00,1717.08,1800.72,1854.74,3517.80,3571.82,-1325.12
2452241,27936,2452302,74755,5911733,216375,1817,727259,110471,757819,4385,1814627,1899,53,12,6,347,26442622,100,20.60,48.82,6.83,4199.00,683.00,2060.00,4882.00,6.83,0.00,195.00,683.00,689.83,878.00,884.83,-1377.00
2451912,17644,2451948,269369,11720241,585089,2290,4220738,1707897,295281,7188,565636,721,31,18,20,935,53407909,9,97.45,190.02,150.11,359.19,1350.99,877.05,1710.18,71.87,324.23,547.20,1026.76,1098.63,1573.96,1645.83,149.71
