x,y
70.58,458.42
89.79,445.82
38.78,465.69
74.73,478.48
83.66,431.44
77.06,448.74
75.7,465.79
88.58,470.31
64.94,435.73
81.27,449.86
45.1,447.66
59.14,466.13
84.64,479.91
81.82,444.51
87.63,489.64
79.89,482.8
92.03,484.65
69.89,480.53
54.35,440.79
86.08,478.87
66.95,465.15
46.84,444.89
76.8,445.04
76.32,473.57
68.04,428.52
73.87,460.01
96.02,464.64
81.02,467.19
62.81,438.42
81.22,457.58
50.78,429.41
57.9,467.39
48.47,446.69
82.68,461.35
49.33,451.74
70.1,439.06
93.32,461.2
75.71,435.08
73.18,440.43
81.18,478.23
70.46,435.46
62.65,444.07
57.62,428.32
57.19,432.97
94.52,464.91
85.56,434.71
40.73,434.12
96.05,472.32
87.41,460.34
59.98,447.7
51.96,445.25
60.04,438.01
88.47,440.81
42.0,433.37
74.44,478.96
45.8,438.99
59.52,439.01
97.25,484.21
74.25,463.28
71.97,430.21
39.39,450.13
85.06,467.21
74.81,483.74
74.62,440.44
70.47,442.64
81.92,451.04
75.68,466.56
66.2,443.49
81.45,467.48
52.44,462.05
68.57,456.03
95.29,476.03
60.65,455.72
76.86,475.51
36.62,435.77
97.59,471.04
51.51,432.17
33.41,437.26
77.06,450.74
70.12,479.45
45.4,429.74
83.82,449.72
86.16,471.23
62.74,431.74
90.72,483.79
94.86,471.26
78.2,438.28
80.7,448.0
70.2,437.45
61.26,440.13
85.72,469.44
61.82,465.84
90.76,470.39
72.0,449.99
59.7,451.89
56.31,441.39
98.86,456.79
63.73,441.7
67.81,445.1
65.51,482.56
46.52,435.58
62.82,456.53
38.75,429.69
49.3,440.95
73.86,446.34
83.19,444.39
59.36,443.8
76.29,440.37
90.29,471.59
35.63,441.18
84.0,452.08
87.55,455.28
72.5,443.19
85.06,459.67
94.83,451.38
67.78,470.19
79.08,437.01
87.9,471.77
82.12,446.84
80.52,471.81
75.16,455.99
80.83,477.07
96.01,467.54
78.96,481.54
65.47,427.3
76.26,467.56
75.76,450.71
80.93,441.3
86.05,431.51
58.1,438.76
66.35,432.51
86.7,461.88
47.06,441.32
60.97,449.79
91.12,443.59
76.08,470.35
76.24,433.82
51.74,433.29
77.42,468.01
74.06,435.84
85.37,488.82
73.68,431.87
72.2,435.94
81.39,435.78
78.07,460.32
62.57,436.61
93.21,469.93
84.81,478.71
76.64,489.0
72.55,464.23
69.66,461.69
54.64,439.33
70.1,486.12
94.88,452.04
90.56,479.83
49.33,446.05
61.73,435.17
41.7,431.23
78.31,462.55
49.7,439.2
86.66,441.54
89.41,440.04
78.43,437.8
87.26,450.17
71.32,460.45
93.12,447.06
73.47,477.67
32.81,432.53
48.06,443.27
73.18,448.66
77.17,436.97
95.71,478.88
81.36,437.0
59.13,445.11
75.27,442.85
95.3,468.06
75.65,437.99
53.0,432.71
61.37,466.86
83.88,462.18
89.46,465.86
74.95,450.67
40.69,432.03
62.03,454.42
54.47,431.14
39.42,439.8
70.11,459.87
53.31,426.55
63.6,475.89
80.09,449.07
67.97,479.2
69.01,438.7
95.29,464.71
60.91,430.67
79.8,470.74
80.61,471.72
75.96,468.36
90.88,473.37
63.27,451.64
56.17,445.6
75.38,434.22
74.7,458.07
84.64,441.44
89.72,453.55
49.95,437.45
41.98,460.66
58.91,425.19
81.17,463.44
77.36,477.49
84.1,461.38
37.13,434.4
85.05,449.38
53.12,439.61
73.95,436.06
26.67,427.69
75.47,447.49
60.48,432.39
56.39,436.3
43.95,436.91
56.7,439.14
64.53,438.88
59.3,432.22
97.12,483.92
83.28,476.02
47.77,432.1
68.52,445.36
82.14,455.7
88.16,464.23
36.91,438.56
83.7,461.07
53.65,434.57
59.99,477.22
59.44,472.15
73.54,451.37
82.57,461.49
62.75,438.56
73.98,478.95
83.53,475.85
62.94,436.54
52.63,449.07
65.63,443.5
80.41,436.17
59.41,440.89
54.26,463.47
79.26,482.95
81.05,446.44
74.89,481.87
57.8,466.41
60.12,441.74
89.06,481.14
65.01,433.42
69.36,440.1
72.33,476.22
79.65,490.78
74.09,454.26
57.06,440.38
85.29,446.02
70.72,486.15
54.54,442.16
73.84,457.92
99.31,474.16
66.44,435.32
62.96,425.69
83.5,446.91
90.41,451.67
73.11,462.78
77.23,465.0
54.14,426.8
88.15,487.24
63.46,436.0
88.86,432.27
50.8,447.24
57.19,445.01
85.39,474.94
87.46,449.98
54.21,441.98
80.38,464.78
83.31,483.8
87.23,444.71
65.72,441.34
84.05,442.24
80.67,430.32
65.86,453.94
55.74,427.62
70.12,454.68
50.03,444.04
57.98,446.87
70.99,454.86
80.38,436.37
84.16,438.65
52.49,430.1
81.89,471.81
81.69,465.48
92.94,486.39
52.69,468.43
77.06,438.36
93.67,473.74
86.98,484.18
45.15,425.89
90.22,434.42
71.65,435.34
74.53,477.27
85.09,448.52
82.14,469.28
96.08,474.57
89.07,465.64
52.84,435.17
78.6,450.99
68.95,459.45
65.08,467.59
57.03,437.98
82.73,463.7
82.98,466.06
56.24,429.34
72.53,438.64
72.7,438.81
60.79,449.11
77.92,445.59
76.94,478.07
91.89,486.58
72.5,429.62
64.66,439.4
80.88,482.15
84.95,488.22
53.69,429.42
88.09,481.53
88.25,443.44
52.02,435.85
52.48,445.84
83.13,468.75
69.73,451.02
75.09,492.09
67.3,453.09
88.44,461.45
85.72,468.82
69.95,463.92
75.8,448.31
72.7,448.38
85.99,451.51
66.09,432.56
87.58,480.82
98.65,477.82
82.48,443.77
54.37,438.49
64.64,458.28
85.04,482.67
61.45,433.59
84.41,442.21
70.14,485.8
81.13,455.54
82.06,449.08
88.13,436.1
86.92,478.55
69.42,440.52
69.97,458.66
75.49,449.12
52.73,439.01
74.3,431.8
65.05,449.4
70.29,446.87
87.77,461.71
75.74,450.98
90.05,437.01
64.51,443.82
75.09,444.74
50.43,441.3
67.95,471.36
81.82,451.33
77.49,430.01
72.98,449.09
79.39,471.05
51.99,442.44
70.47,428.67
83.06,479.48
54.75,440.12
88.43,477.68
63.58,494.21
39.56,438.12
42.61,430.58
65.24,427.71
50.59,437.54
74.85,479.43
82.89,469.56
96.89,473.26
73.88,438.4
74.54,442.85
82.82,470.06
83.46,432.19
67.73,438.17
72.37,445.91
83.12,473.96
70.49,453.47
89.74,441.14
73.9,456.3
71.83,474.46
73.33,439.26
48.73,446.67
88.57,482.49
67.91,460.47
91.4,477.56
59.77,458.31
66.44,437.93
96.37,478.29
63.16,471.63
65.61,442.78
71.33,428.76
55.16,462.78
74.68,434.35
49.73,443.9
83.32,457.98
90.81,477.36
54.93,436.06
76.47,480.7
72.04,438.52
79.19,434.93
69.94,447.37
72.87,475.23
86.64,439.01
65.04,446.68
87.69,461.09
43.27,437.79
45.72,434.37
87.89,486.19
78.12,440.66
58.93,439.09
70.34,461.61
55.94,434.61
63.82,436.32
68.36,471.34
49.02,437.64
85.62,430.75
72.65,458.15
99.91,449.52
85.06,483.9
77.24,464.86
90.81,434.58
67.24,460.56
91.84,482.82
61.22,430.78
46.31,436.15
88.25,482.21
48.27,447.43
90.26,477.19
79.02,433.67
71.0,472.77
77.0,474.03
84.22,440.21
91.1,478.79
86.45,441.8
79.26,474.7
77.77,471.42
56.59,472.95
68.69,462.48
41.62,436.26
72.64,469.3
62.99,494.67
77.67,486.83
90.1,486.78
89.11,460.57
96.15,455.93
86.83,455.5
85.17,464.51
53.85,437.84
68.75,453.72
83.64,451.04
52.69,464.44
40.04,473.88
48.07,446.22
68.46,431.92
70.22,448.51
93.62,459.31
68.24,437.16
90.97,480.53
64.99,455.57
94.38,479.66
68.75,474.87
100.13,464.14
72.81,466.15
62.38,454.15
67.89,475.6
96.24,472.13
58.36,435.01
69.64,448.57
89.54,443.76
69.98,478.32
80.44,473.85
48.22,425.21
74.53,477.94
51.61,444.36
78.26,460.14
83.64,456.85
96.81,490.91
74.83,486.81
78.82,433.82
71.18,430.11
63.48,441.6
63.03,439.55
70.25,457.35
86.39,482.17
68.85,463.74
67.59,438.06
60.86,435.76
74.92,440.73
86.31,467.74
82.49,471.65
69.73,461.01
71.82,443.5
68.95,433.78
48.8,435.2
66.22,445.5
70.87,492.26
82.07,474.91
83.03,459.15
81.52,435.48
86.94,433.42
83.71,469.25
81.59,451.21
92.9,444.16
86.45,465.22
56.04,430.3
84.38,430.22
73.51,433.44
83.09,437.35
71.44,444.38
62.35,426.62
83.73,464.14
48.64,455.57
75.81,456.97
57.48,427.84
78.64,466.3
86.13,434.47
69.86,449.7
57.42,430.45
81.91,464.49
89.39,438.21
59.72,446.19
77.25,470.44
49.65,464.94
71.24,431.67
46.59,442.84
56.82,449.23
65.13,441.76
89.83,467.76
46.46,449.73
79.38,448.13
91.0,478.98
55.04,453.26
86.69,432.26
56.22,426.15
95.03,441.51
81.2,473.4
86.74,454.37
78.39,462.33
55.25,426.37
79.62,442.86
73.61,430.3
70.77,468.79
68.71,465.14
56.58,454.64
86.22,474.46
76.07,448.22
76.01,440.29
82.11,484.67
83.26,436.03
46.19,436.37
62.19,457.36
81.48,469.22
78.29,435.02
85.31,440.94
80.87,481.3
93.64,469.34
39.72,437.53
74.25,432.07
55.7,474.88
38.1,438.02
87.8,453.2
36.99,433.02
71.16,494.61
74.12,454.71
69.87,466.25
68.97,479.65
77.78,435.23
53.46,458.64
79.06,480.73
85.94,462.77
77.12,433.64
95.45,479.62
41.85,437.89
97.99,467.34
71.36,453.19
81.04,477.5
66.86,436.42
73.99,462.7
76.62,454.16
55.77,440.27
78.74,475.32
90.74,483.53
70.55,462.41
78.08,476.46
97.23,476.37
65.93,463.2
65.23,434.11
81.25,470.66
69.15,468.46
86.46,485.38
77.77,486.2
43.13,455.4
64.86,472.43
60.98,467.42
59.92,439.11
75.86,453.96
85.21,444.5
77.29,473.05
92.66,467.9
72.86,441.57
92.43,468.43
58.98,439.22
74.11,461.25
62.41,466.87
65.5,460.16
49.68,444.99
49.8,437.51
96.85,473.22
68.88,442.65
60.37,437.94
80.69,483.11
79.36,464.13
72.48,437.52
85.26,483.55
77.58,449.36
97.7,472.43
61.62,459.65
75.72,464.14
57.95,471.8
79.35,439.37
59.77,463.57
76.53,456.02
52.88,458.59
88.21,473.26
71.13,477.81
81.23,481.86
81.42,458.22
91.47,466.09
69.77,428.46
64.24,448.91
63.52,448.66
73.36,451.46
64.4,440.01
74.32,472.02
74.24,428.61
94.13,472.45
89.24,469.4
82.45,428.91
53.31,452.77
82.39,457.4
69.11,488.0
40.47,438.17
81.63,442.33
87.48,477.84
44.14,435.48
56.94,444.83
46.39,434.13
85.75,466.25
78.96,473.59
48.77,430.44
81.83,466.91
77.31,438.16
77.24,431.52
93.03,475.54
67.5,462.7
62.39,431.75
57.39,426.76
93.95,440.96
84.7,482.2
57.39,453.62
76.87,461.47
69.63,434.67
81.47,472.82
66.96,447.0
59.41,475.15
79.88,435.56
54.55,440.79
90.73,479.53
74.46,444.59
57.69,433.54
94.1,489.03
80.85,442.57
76.51,472.88
56.31,455.72
63.15,451.88
66.71,456.62
85.98,443.74
58.08,434.94
70.42,456.35
58.08,440.17
79.36,463.06
89.69,448.76
72.69,479.86
92.47,438.51
55.17,429.1
90.6,487.58
77.04,479.78
79.33,490.84
84.16,432.92
84.36,454.88
93.55,472.94
75.67,452.45
92.22,486.09
87.34,485.18
93.37,481.07
69.33,455.13
63.57,453.49
40.11,463.48
57.1,435.47
93.32,491.54
75.69,455.12
62.17,447.27
83.66,444.52
94.3,465.05
90.95,477.52
87.06,441.57
80.76,445.24
83.68,460.82
88.97,475.32
68.92,442.6
90.67,439.66
50.93,427.29
91.85,489.22
83.07,481.98
92.97,466.74
89.35,479.03
71.26,464.24
62.9,447.31
75.19,440.12
82.62,477.13
79.55,462.87
83.66,438.34
92.07,438.0
74.83,439.55
49.37,429.56
79.59,466.36
84.96,433.42
58.13,444.54
89.53,451.0
74.09,455.82
56.84,431.76
77.74,479.25
91.38,474.7
83.27,448.97
76.71,437.4
74.74,428.67
81.9,445.47
59.51,425.68
54.5,429.55
82.74,430.22
93.68,448.11
82.96,463.67
85.25,461.97
50.46,425.21
55.37,441.9
79.48,471.1
82.86,457.45
81.52,471.12
83.0,438.55
74.54,470.89
64.35,452.65
79.84,472.49
47.97,452.39
89.84,460.87
52.56,434.64
61.81,433.38
68.23,482.39
73.89,461.6
72.29,478.21
58.92,441.75
66.67,469.08
75.14,449.07
91.84,485.86
87.64,486.57
73.3,452.3
39.49,438.03
87.82,449.31
79.11,443.68
80.54,442.59
67.31,433.63
74.62,449.17
77.08,480.54
57.72,458.06
94.74,462.09
58.69,445.55
69.41,483.55
74.52,444.37
85.33,468.53
87.82,486.11
78.67,454.32
59.92,433.04
47.06,428.72
44.87,442.78
75.19,466.46
74.91,464.46
83.17,445.61
88.51,474.94
41.75,461.23
68.02,475.96
87.28,455.88
60.95,470.63
83.09,444.27
74.88,471.52
75.55,471.45
99.46,473.51
87.17,435.56
96.75,478.34
42.61,442.15
39.16,462.8
82.71,459.11
86.1,470.69
45.83,427.66
88.06,462.25
72.93,462.59
59.72,432.9
78.66,465.96
94.65,450.93
71.24,451.67
